Index	AttribID	AttackSpeed	MaxLife	MaxMana	FightPower	Miss	HitRate	MinBaseAttack	MaxBaseAttack	WoodDamage	WaterDamage	FireDamage	EarthDamage	MetalDamage	WoodResist	WaterResist	FireResist	EarthResist	MetalResist	DeadlyStrike	WeakenDeadlyStrike	SeriesEnhance
BW_1513	1513	100	{1,62400},{10,99400},{20,176200},{30,290200},{40,464600},{50,696000},{60,1015200},{70,1419100},{80,1944000},{90,2588400},{100,3394300},{110,4366100},{120,5551700},{130,6710200},{140,7987200},{150,9359300},{160,10866000},{170,12481700},{180,14240600},{190,16119400},{200,18157400}	{10,10},{20,10},{30,10},{40,10},{50,10},{60,10},{70,10},{80,10},{90,10},{100,10}	0	0	{1,10},{100,120}	{1,63},{10,105},{20,191},{30,307},{40,464},{50,651},{60,1100},{70,1423},{80,1800},{90,2211},{100,2676},{110,3178},{120,3731},{130,4278},{140,4832},{150,5378},{160,5932},{170,6479},{180,7032},{190,7579},{200,8132}	{1,63},{10,105},{20,191},{30,307},{40,464},{50,651},{60,1100},{70,1423},{80,1800},{90,2211},{100,2676},{110,3178},{120,3731},{130,4278},{140,4832},{150,5378},{160,5932},{170,6479},{180,7032},{190,7579},{200,8132}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1514	1515	100	{1,78000},{10,124200},{20,220200},{30,362700},{40,580800},{50,870000},{60,1269000},{70,1773900},{80,2430000},{90,3235500},{100,4242900},{110,5457600},{120,6939600},{130,8387700},{140,9984000},{150,11699100},{160,13582500},{170,15602100},{180,17800800},{190,20149200},{200,22696800}	{10,13000},{20,100000},{30,240000},{40,480000},{50,720000},{60,1000000},{70,1500000},{80,1920000},{90,2400000},{100,3000000}	0	0	{1,10},{100,120}	{1,63},{10,105},{20,191},{30,307},{40,464},{50,651},{60,1100},{70,1423},{80,1800},{90,2211},{100,2676},{110,3178},{120,3731},{130,4278},{140,4832},{150,5378},{160,5932},{170,6479},{180,7032},{190,7579},{200,8132}	{1,63},{10,105},{20,191},{30,307},{40,464},{50,651},{60,1100},{70,1423},{80,1800},{90,2211},{100,2676},{110,3178},{120,3731},{130,4278},{140,4832},{150,5378},{160,5932},{170,6479},{180,7032},{190,7579},{200,8132}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1515	1515	100	{1,93600},{10,149000},{20,264200},{30,435200},{40,697000},{50,1044000},{60,1522800},{70,2128700},{80,2916000},{90,3882600},{100,5091500},{110,6549100},{120,8327500},{130,10065200},{140,11980800},{150,14038900},{160,16299000},{170,18722500},{180,21361000},{190,24179000},{200,27236200}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1516	1516	100	{1,117000},{10,186300},{20,330300},{30,544100},{40,871200},{50,1305000},{60,1903500},{70,2660900},{80,3645000},{90,4853300},{100,6364400},{110,8186400},{120,10409400},{130,12581600},{140,14976000},{150,17548700},{160,20373800},{170,23403200},{180,26701200},{190,30223800},{200,34045200}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1517	1517	100	{1,124800},{10,198700},{20,352300},{30,580300},{40,929300},{50,1392000},{60,2030400},{70,2838200},{80,3888000},{90,5176800},{100,6788600},{110,8732200},{120,11103400},{130,13420300},{140,15974400},{150,18718600},{160,21732000},{170,24963400},{180,28481300},{190,32238700},{200,36314900}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1518	1518	100	{1,156000},{10,248400},{20,440400},{30,725400},{40,1161600},{50,1740000},{60,2538000},{70,3547800},{80,4860000},{90,6471000},{100,8485800},{110,10915200},{120,13879200},{130,16775400},{140,19968000},{150,23398200},{160,27165000},{170,31204200},{180,35601600},{190,40298400},{200,45393600}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1519	1519	100	{1,187200},{10,298100},{20,528500},{30,870500},{40,1393900},{50,2088000},{60,3045600},{70,4257400},{80,5832000},{90,7765200},{100,10183000},{110,13098200},{120,16655000},{130,20130500},{140,23961600},{150,28077800},{160,32598000},{170,37445000},{180,42721900},{190,48358100},{200,54472300}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1520	1520	100	{1,249600},{10,397400},{20,704600},{30,1160600},{40,1858600},{50,2784000},{60,4060800},{70,5676500},{80,7776000},{90,10353600},{100,13577300},{110,17464300},{120,22206700},{130,26840600},{140,31948800},{150,37437100},{160,43464000},{170,49926700},{180,56962600},{190,64477400},{200,72629800}	{10,66000},{20,120000},{30,168000},{40,228000},{50,528000},{60,828000},{70,1128000},{80,2880000},{90,3600000},{100,4500000}	0	0	{1,10},{100,120}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	{1,70},{10,116},{20,212},{30,341},{40,516},{50,724},{60,1223},{70,1581},{80,2000},{90,2457},{100,2973},{110,3531},{120,4146},{130,4754},{140,5369},{150,5976},{160,6591},{170,7199},{180,7814},{190,8421},{200,9036}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1521	1521	100	{1,624000},{10,993600},{20,1761600},{30,2901600},{40,4646400},{50,6960000},{60,10152000},{70,14191200},{80,19440000},{90,25884000},{100,33943200},{110,43660800},{120,55516800},{130,67101600},{140,79872000},{150,93592800},{160,108660000},{170,124816800},{180,142406400},{190,161193600},{200,181574400}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1522	1522	100	{1,780000},{10,1242000},{20,2202000},{30,3627000},{40,5808000},{50,8700000},{60,12690000},{70,17739000},{80,24300000},{90,32355000},{100,42429000},{110,54576000},{120,69396000},{130,83877000},{140,99840000},{150,116991000},{160,135825000},{170,156021000},{180,178008000},{190,201492000},{200,226968000}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1523	1523	100	{1,936000},{10,1490400},{20,2642400},{30,4352400},{40,6969600},{50,10440000},{60,15228000},{70,21286800},{80,29160000},{90,38826000},{100,50914800},{110,65491200},{120,83275200},{130,100652400},{140,119808000},{150,140389200},{160,162990000},{170,187225200},{180,213609600},{190,241790400},{200,272361600}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1524	1524	100	{1,1092000},{10,1738800},{20,3082800},{30,5077800},{40,8131200},{50,12180000},{60,17766000},{70,24834600},{80,34020000},{90,45297000},{100,59400600},{110,76406400},{120,97154400},{130,117427800},{140,139776000},{150,163787400},{160,190155000},{170,218429400},{180,249211200},{190,282088800},{200,317755200}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1525	1525	100	{1,1248000},{10,1987200},{20,3523200},{30,5803200},{40,9292800},{50,13920000},{60,20304000},{70,28382400},{80,38880000},{90,51768000},{100,67886400},{110,87321600},{120,111033600},{130,134203200},{140,159744000},{150,187185600},{160,217320000},{170,249633600},{180,284812800},{190,322387200},{200,363148800}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	{1,104},{10,175},{20,319},{30,511},{40,774},{50,1085},{60,1834},{70,2372},{80,2999},{90,3686},{100,4460},{110,5297},{120,6219},{130,7130},{140,8053},{150,8964},{160,9887},{170,10798},{180,11720},{190,12632},{200,13554}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1530	1530	100	{1,12060000},{10,21420000},{20,41580000},{30,64620000},{40,101160000},{50,177480000},{60,409140000},{70,578700000},{80,797940000},{90,1068480000},{100,1406700000},{110,1815660000},{120,2013540000}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,954},{10,1530},{20,2700},{30,3798},{40,5436},{50,8712},{60,18338},{70,23715},{80,29993},{90,36855},{100,44595},{110,52965},{120,62190},{130,71303},{140,80528},{150,89640},{160,98865},{170,107978},{180,117203},{190,126315},{200,135540}	{1,954},{10,1530},{20,2700},{30,3798},{40,5436},{50,8712},{60,18338},{70,23715},{80,29993},{90,36855},{100,44595},{110,52965},{120,62190},{130,71303},{140,80528},{150,89640},{160,98865},{170,107978},{180,117203},{190,126315},{200,135540}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1532	1532	150	{1,585000},{10,931500},{20,1651500},{30,2720300},{40,4356000},{50,6525000},{60,9517500},{70,13304300},{80,18225000},{90,24266300},{100,31821800},{110,40932000},{120,52047000},{130,62907800},{140,74880000},{150,87743300},{160,101868800},{170,117015800},{180,133506000},{190,151119000},{200,170226000}	{10,99000},{20,180000},{30,252000},{40,342000},{50,792000},{60,1242000},{70,1692000},{80,4320000},{90,5400000},{100,6750000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1533	1533	150	{1,1170000},{10,1863000},{20,3303000},{30,5440500},{40,8712000},{50,13050000},{60,19035000},{70,26608500},{80,36450000},{90,48532500},{100,63643500},{110,81864000},{120,104094000},{130,125815500},{140,149760000},{150,175486500},{160,203737500},{170,234031500},{180,267012000},{190,302238000},{200,340452000}	{10,132000},{20,240000},{30,336000},{40,456000},{50,1056000},{60,1656000},{70,2256000},{80,5760000},{90,7200000},{100,9000000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1534	1534	150	{1,1755000},{10,2794500},{20,4954500},{30,8160800},{40,13068000},{50,19575000},{60,28552500},{70,39912800},{80,54675000},{90,72798800},{100,95465300},{110,122796000},{120,156141000},{130,188723300},{140,224640000},{150,263229800},{160,305606300},{170,351047300},{180,400518000},{190,453357000},{200,510678000}	{10,156000},{20,1200000},{30,2880000},{40,5760000},{50,8640000},{60,12000000},{70,18000000},{80,23040000},{90,28800000},{100,36000000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1535	1535	100	{1,2340000},{10,3726000},{20,6606000},{30,10881000},{40,17424000},{50,26100000},{60,38070000},{70,53217000},{80,72900000},{90,97065000},{100,127287000},{110,163728000},{120,208188000},{130,251631000},{140,299520000},{150,350973000},{160,407475000},{170,468063000},{180,534024000},{190,604476000},{200,680904000}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
BW_1536	1536	100	{1,3510000},{10,5589000},{20,9909000},{30,16321500},{40,26136000},{50,39150000},{60,57105000},{70,79825500},{80,109350000},{90,145597500},{100,190930500},{110,245592000},{120,312282000},{130,377446500},{140,449280000},{150,526459500},{160,611212500},{170,702094500},{180,801036000},{190,906714000},{200,1021356000}	{10,468000},{20,3600000},{30,8640000},{40,17280000},{50,25920000},{60,36000000},{70,54000000},{80,69120000},{90,86400000},{100,108000000}	0	0	{1,10},{100,120}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	{1,122},{10,204},{20,372},{30,596},{40,903},{50,1266},{60,2139},{70,2767},{80,3499},{90,4300},{100,5203},{110,6179},{120,7256},{130,8319},{140,9395},{150,10458},{160,11534},{170,12597},{180,13674},{190,14737},{200,15813}	0	0	0	0	0						{1,2},{10,20},{50,100},{70,140}		{1,29},{10,72},{20,120},{30,168},{40,216},{50,264},{60,312},{70,360},{80,408},{90,456},{100,504},{110,552},{120,600},{130,648},{140,696},{150,744},{160,792},{170,840},{180,888},{190,936},{200,984}
