nGroupId	nOrder	nIndex	szAttrType	nAttrValueMin1	nAttrValueMax1	nAttrValueMin2	nAttrValueMax2	nAttrValueMin3	nAttrValueMax3	nCompareIndex	nReference	tbnColorList	FightPower	nAttrTypeWeight
4	18	17	steallife_v	399	598					1	598	60|80|100	5980	100
4	18	18	recover_life_v	200	299	9	9			1	299	60|80|100	5980	100
4	18	19	recover_mana_v	200	299	9	9			1	299	60|80|100	5980	120
4	18	20	lifereplenish_w	1593	2390					1	2390	60|80|100	5975	100
4	18	21	manareplenish_w	1593	2390					1	2390	60|80|100	5975	120
4	18	22	weaken_deadlystrike_damage_v	200	299					1	299	60|80|100	5980	100
4	18	23	weaken_deadlystrike_v	200	299					1	299	60|80|100	5980	100
4	18	24	defense_v	200	299					1	299	60|80|100	5980	100
4	18	25	vitality_v	200	299					1	299	60|80|100	5980	100
4	18	26	energy_v	200	299					1	299	60|80|100	5980	100
4	18	27	return_resist_range_v	796	1194					1	1194	60|80|100	5970	120
4	18	28	return_resist_melee_v	796	1194					1	1194	60|80|100	5970	120
4	19	1	physical_firedamage_v	208	311					1	311	60|80|100	6220	50
4	19	2	energy_firedamage_v	208	311					1	311	60|80|100	6220	50
4	19	3	basic_damage_v	208	311			208	311	1	311	60|80|100	6220	50
4	19	4	deadlystrike_damage_v	208	311					1	311	60|80|100	6220	50
4	19	5	deadlystrike_v	208	311					1	311	60|80|100	6220	50
4	19	6	strength_v	208	311					1	311	60|80|100	6220	50
4	19	7	dexterity_v	208	311					1	311	60|80|100	6220	50
4	19	8	ignore_fire_resist_v	100	100	208	311			2	311	60|80|100	2000	100
4	19	9	ignore_defense_v	208	311					1	311	60|80|100	6220	50
4	19	10	rangedamage_return_v	828	1242					1	1242	60|80|100	6210	120
4	19	11	meleedamage_return_v	828	1242					1	1242	60|80|100	6210	120
4	19	12	attackrating_v	208	311					1	311	60|80|100	6220	120
4	19	13	lifemax_v	4140	6209					1	6209	60|80|100	6209	100
4	19	14	manamax_v	4140	6209					1	6209	60|80|100	6209	120
4	19	15	fire_resist_v	1035	1552					1	1552	60|80|100	6208	100
4	19	16	stealmana_v	414	621					1	621	60|80|100	6210	120
4	19	17	steallife_v	414	621					1	621	60|80|100	6210	100
4	19	18	recover_life_v	208	311	9	9			1	311	60|80|100	6220	100
4	19	19	recover_mana_v	208	311	9	9			1	311	60|80|100	6220	120
4	19	20	lifereplenish_w	1656	2483					1	2483	60|80|100	6208	100
4	19	21	manareplenish_w	1656	2483					1	2483	60|80|100	6208	120
4	19	22	weaken_deadlystrike_damage_v	208	311					1	311	60|80|100	6220	100
4	19	23	weaken_deadlystrike_v	208	311					1	311	60|80|100	6220	100
4	19	24	defense_v	208	311					1	311	60|80|100	6220	100
4	19	25	vitality_v	208	311					1	311	60|80|100	6220	100
4	19	26	energy_v	208	311					1	311	60|80|100	6220	100
4	19	27	return_resist_range_v	828	1242					1	1242	60|80|100	6210	120
4	19	28	return_resist_melee_v	828	1242					1	1242	60|80|100	6210	120
4	20	1	physical_firedamage_v	216	323					1	323	60|80|100	6460	50
4	20	2	energy_firedamage_v	216	323					1	323	60|80|100	6460	50
4	20	3	basic_damage_v	216	323			216	323	1	323	60|80|100	6460	50
4	20	4	deadlystrike_damage_v	216	323					1	323	60|80|100	6460	50
4	20	5	deadlystrike_v	216	323					1	323	60|80|100	6460	50
4	20	6	strength_v	216	323					1	323	60|80|100	6460	50
4	20	7	dexterity_v	216	323					1	323	60|80|100	6460	50
4	20	8	ignore_fire_resist_v	100	100	216	323			2	323	60|80|100	2000	100
4	20	9	ignore_defense_v	216	323					1	323	60|80|100	6460	50
4	20	10	rangedamage_return_v	860	1289					1	1289	60|80|100	6445	120
4	20	11	meleedamage_return_v	860	1289					1	1289	60|80|100	6445	120
4	20	12	attackrating_v	216	323					1	323	60|80|100	6460	120
4	20	13	lifemax_v	4297	6446					1	6446	60|80|100	6446	100
4	20	14	manamax_v	4297	6446					1	6446	60|80|100	6446	120
4	20	15	fire_resist_v	1075	1612					1	1612	60|80|100	6448	100
4	20	16	stealmana_v	430	645					1	645	60|80|100	6450	120
4	20	17	steallife_v	430	645					1	645	60|80|100	6450	100
4	20	18	recover_life_v	216	323	9	9			1	323	60|80|100	6460	100
4	20	19	recover_mana_v	216	323	9	9			1	323	60|80|100	6460	120
4	20	20	lifereplenish_w	1719	2578					1	2578	60|80|100	6445	100
4	20	21	manareplenish_w	1719	2578					1	2578	60|80|100	6445	120
4	20	22	weaken_deadlystrike_damage_v	216	323					1	323	60|80|100	6460	100
4	20	23	weaken_deadlystrike_v	216	323					1	323	60|80|100	6460	100
4	20	24	defense_v	216	323					1	323	60|80|100	6460	100
4	20	25	vitality_v	216	323					1	323	60|80|100	6460	100
4	20	26	energy_v	216	323					1	323	60|80|100	6460	100
4	20	27	return_resist_range_v	860	1289					1	1289	60|80|100	6445	120
4	20	28	return_resist_melee_v	860	1289					1	1289	60|80|100	6445	120
4	21	1	physical_firedamage_v	223	334					1	334	60|80|100	6680	50
4	21	2	energy_firedamage_v	223	334					1	334	60|80|100	6680	50
4	21	3	basic_damage_v	223	334			223	334	1	334	60|80|100	6680	50
4	21	4	deadlystrike_damage_v	223	334					1	334	60|80|100	6680	50
4	21	5	deadlystrike_v	223	334					1	334	60|80|100	6680	50
4	21	6	strength_v	223	334					1	334	60|80|100	6680	50
4	21	7	dexterity_v	223	334					1	334	60|80|100	6680	50
4	21	8	ignore_fire_resist_v	100	100	223	334			2	334	60|80|100	2000	100
4	21	9	ignore_defense_v	223	334					1	334	60|80|100	6680	50
4	21	10	rangedamage_return_v	892	1337					1	1337	60|80|100	6685	120
4	21	11	meleedamage_return_v	892	1337					1	1337	60|80|100	6685	120
4	21	12	attackrating_v	223	334					1	334	60|80|100	6680	120
4	21	13	lifemax_v	4455	6682					1	6682	60|80|100	6682	100
4	21	14	manamax_v	4455	6682					1	6682	60|80|100	6682	120
4	21	15	fire_resist_v	1114	1671					1	1671	60|80|100	6684	100
4	21	16	stealmana_v	446	669					1	669	60|80|100	6690	120
4	21	17	steallife_v	446	669					1	669	60|80|100	6690	100
4	21	18	recover_life_v	223	334	9	9			1	334	60|80|100	6680	100
4	21	19	recover_mana_v	223	334	9	9			1	334	60|80|100	6680	120
4	21	20	lifereplenish_w	1782	2673					1	2673	60|80|100	6683	100
4	21	21	manareplenish_w	1782	2673					1	2673	60|80|100	6683	120
4	21	22	weaken_deadlystrike_damage_v	223	334					1	334	60|80|100	6680	100
4	21	23	weaken_deadlystrike_v	223	334					1	334	60|80|100	6680	100
4	21	24	defense_v	223	334					1	334	60|80|100	6680	100
4	21	25	vitality_v	223	334					1	334	60|80|100	6680	100
4	21	26	energy_v	223	334					1	334	60|80|100	6680	100
4	21	27	return_resist_range_v	892	1337					1	1337	60|80|100	6685	120
4	21	28	return_resist_melee_v	892	1337					1	1337	60|80|100	6685	120
5	1	1	physical_earthdamage_v	44	65					1	65	60|80|100	1300	50
5	1	2	energy_earthdamage_v	44	65					1	65	60|80|100	1300	50
5	1	3	basic_damage_v	44	65			44	65	1	65	60|80|100	1300	50
5	1	4	deadlystrike_damage_v	44	65					1	65	60|80|100	1300	50
5	1	5	deadlystrike_v	44	65					1	65	60|80|100	1300	50
5	1	6	strength_v	44	65					1	65	60|80|100	1300	50
5	1	7	dexterity_v	44	65					1	65	60|80|100	1300	50
5	1	8	ignore_earth_resist_v	100	100	44	65			2	100	60|80|100	2000	100
5	1	9	ignore_defense_v	44	65					1	65	60|80|100	1300	50
5	1	10	rangedamage_return_v	172	258					1	258	60|80|100	1290	120
5	1	11	meleedamage_return_v	172	258					1	258	60|80|100	1290	120
5	1	12	attackrating_v	44	65					1	65	60|80|100	1300	120
5	1	13	lifemax_v	861	1292					1	1292	60|80|100	1292	100
5	1	14	manamax_v	861	1292					1	1292	60|80|100	1292	120
5	1	15	earth_resist_v	216	323					1	323	60|80|100	1292	100
5	1	16	stealmana_v	87	130					1	130	60|80|100	1300	120
5	1	17	steallife_v	87	130					1	130	60|80|100	1300	100
5	1	18	recover_life_v	44	65	9	9			1	65	60|80|100	1300	100
5	1	19	recover_mana_v	44	65	9	9			1	65	60|80|100	1300	120
5	1	20	lifereplenish_w	344	516					1	516	60|80|100	1290	100
5	1	21	manareplenish_w	344	516					1	516	60|80|100	1290	120
5	1	22	weaken_deadlystrike_damage_v	44	65					1	65	60|80|100	1300	100
5	1	23	weaken_deadlystrike_v	44	65					1	65	60|80|100	1300	100
5	1	24	defense_v	44	65					1	65	60|80|100	1300	100
5	1	25	vitality_v	44	65					1	65	60|80|100	1300	100
5	1	26	energy_v	44	65					1	65	60|80|100	1300	100
5	1	27	return_resist_range_v	172	258					1	258	60|80|100	1290	120
5	1	28	return_resist_melee_v	172	258					1	258	60|80|100	1290	120
5	2	1	physical_earthdamage_v	50	75					1	75	60|80|100	1500	50
5	2	2	energy_earthdamage_v	50	75					1	75	60|80|100	1500	50
5	2	3	basic_damage_v	50	75			50	75	1	75	60|80|100	1500	50
5	2	4	deadlystrike_damage_v	50	75					1	75	60|80|100	1500	50
5	2	5	deadlystrike_v	50	75					1	75	60|80|100	1500	50
5	2	6	strength_v	50	75					1	75	60|80|100	1500	50
5	2	7	dexterity_v	50	75					1	75	60|80|100	1500	50
5	2	8	ignore_earth_resist_v	100	100	50	75			2	100	60|80|100	2000	100
5	2	9	ignore_defense_v	50	75					1	75	60|80|100	1500	50
5	2	10	rangedamage_return_v	198	297					1	297	60|80|100	1485	120
5	2	11	meleedamage_return_v	198	297					1	297	60|80|100	1485	120
5	2	12	attackrating_v	50	75					1	75	60|80|100	1500	120
5	2	13	lifemax_v	990	1485					1	1485	60|80|100	1485	100
5	2	14	manamax_v	990	1485					1	1485	60|80|100	1485	120
5	2	15	earth_resist_v	248	371					1	371	60|80|100	1484	100
5	2	16	stealmana_v	100	149					1	149	60|80|100	1490	120
5	2	17	steallife_v	100	149					1	149	60|80|100	1490	100
5	2	18	recover_life_v	50	75	9	9			1	75	60|80|100	1500	100
5	2	19	recover_mana_v	50	75	9	9			1	75	60|80|100	1500	120
5	2	20	lifereplenish_w	396	594					1	594	60|80|100	1485	100
5	2	21	manareplenish_w	396	594					1	594	60|80|100	1485	120
5	2	22	weaken_deadlystrike_damage_v	50	75					1	75	60|80|100	1500	100
5	2	23	weaken_deadlystrike_v	50	75					1	75	60|80|100	1500	100
5	2	24	defense_v	50	75					1	75	60|80|100	1500	100
5	2	25	vitality_v	50	75					1	75	60|80|100	1500	100
5	2	26	energy_v	50	75					1	75	60|80|100	1500	100
5	2	27	return_resist_range_v	198	297					1	297	60|80|100	1485	120
5	2	28	return_resist_melee_v	198	297					1	297	60|80|100	1485	120
5	3	1	physical_earthdamage_v	57	86					1	86	60|80|100	1720	50
5	3	2	energy_earthdamage_v	57	86					1	86	60|80|100	1720	50
5	3	3	basic_damage_v	57	86			57	86	1	86	60|80|100	1720	50
5	3	4	deadlystrike_damage_v	57	86					1	86	60|80|100	1720	50
5	3	5	deadlystrike_v	57	86					1	86	60|80|100	1720	50
5	3	6	strength_v	57	86					1	86	60|80|100	1720	50
5	3	7	dexterity_v	57	86					1	86	60|80|100	1720	50
5	3	8	ignore_earth_resist_v	100	100	57	86			2	100	60|80|100	2000	100
5	3	9	ignore_defense_v	57	86					1	86	60|80|100	1720	50
5	3	10	rangedamage_return_v	228	342					1	342	60|80|100	1710	120
5	3	11	meleedamage_return_v	228	342					1	342	60|80|100	1710	120
5	3	12	attackrating_v	57	86					1	86	60|80|100	1720	120
5	3	13	lifemax_v	1139	1708					1	1708	60|80|100	1708	100
5	3	14	manamax_v	1139	1708					1	1708	60|80|100	1708	120
5	3	15	earth_resist_v	285	428					1	428	60|80|100	1712	100
5	3	16	stealmana_v	114	171					1	171	60|80|100	1710	120
5	3	17	steallife_v	114	171					1	171	60|80|100	1710	100
5	3	18	recover_life_v	57	86	9	9			1	86	60|80|100	1720	100
5	3	19	recover_mana_v	57	86	9	9			1	86	60|80|100	1720	120
5	3	20	lifereplenish_w	456	683					1	683	60|80|100	1708	100
5	3	21	manareplenish_w	456	683					1	683	60|80|100	1708	120
5	3	22	weaken_deadlystrike_damage_v	57	86					1	86	60|80|100	1720	100
5	3	23	weaken_deadlystrike_v	57	86					1	86	60|80|100	1720	100
5	3	24	defense_v	57	86					1	86	60|80|100	1720	100
5	3	25	vitality_v	57	86					1	86	60|80|100	1720	100
5	3	26	energy_v	57	86					1	86	60|80|100	1720	100
5	3	27	return_resist_range_v	228	342					1	342	60|80|100	1710	120
5	3	28	return_resist_melee_v	228	342					1	342	60|80|100	1710	120
5	4	1	physical_earthdamage_v	66	99					1	99	60|80|100	1980	50
5	4	2	energy_earthdamage_v	66	99					1	99	60|80|100	1980	50
5	4	3	basic_damage_v	66	99			66	99	1	99	60|80|100	1980	50
5	4	4	deadlystrike_damage_v	66	99					1	99	60|80|100	1980	50
5	4	5	deadlystrike_v	66	99					1	99	60|80|100	1980	50
5	4	6	strength_v	66	99					1	99	60|80|100	1980	50
5	4	7	dexterity_v	66	99					1	99	60|80|100	1980	50
5	4	8	ignore_earth_resist_v	100	100	66	99			2	100	60|80|100	2000	100
5	4	9	ignore_defense_v	66	99					1	99	60|80|100	1980	50
5	4	10	rangedamage_return_v	262	393					1	393	60|80|100	1965	120
5	4	11	meleedamage_return_v	262	393					1	393	60|80|100	1965	120
5	4	12	attackrating_v	66	99					1	99	60|80|100	1980	120
5	4	13	lifemax_v	1309	1964					1	1964	60|80|100	1964	100
5	4	14	manamax_v	1309	1964					1	1964	60|80|100	1964	120
5	4	15	earth_resist_v	328	491					1	491	60|80|100	1964	100
5	4	16	stealmana_v	132	197					1	197	60|80|100	1970	120
5	4	17	steallife_v	132	197					1	197	60|80|100	1970	100
5	4	18	recover_life_v	66	99	9	9			1	99	60|80|100	1980	100
5	4	19	recover_mana_v	66	99	9	9			1	99	60|80|100	1980	120
5	4	20	lifereplenish_w	524	785					1	785	60|80|100	1963	100
5	4	21	manareplenish_w	524	785					1	785	60|80|100	1963	120
5	4	22	weaken_deadlystrike_damage_v	66	99					1	99	60|80|100	1980	100
5	4	23	weaken_deadlystrike_v	66	99					1	99	60|80|100	1980	100
5	4	24	defense_v	66	99					1	99	60|80|100	1980	100
5	4	25	vitality_v	66	99					1	99	60|80|100	1980	100
5	4	26	energy_v	66	99					1	99	60|80|100	1980	100
5	4	27	return_resist_range_v	262	393					1	393	60|80|100	1965	120
5	4	28	return_resist_melee_v	262	393					1	393	60|80|100	1965	120
5	5	1	physical_earthdamage_v	76	113					1	113	60|80|100	2260	50
5	5	2	energy_earthdamage_v	76	113					1	113	60|80|100	2260	50
5	5	3	basic_damage_v	76	113			76	113	1	113	60|80|100	2260	50
5	5	4	deadlystrike_damage_v	76	113					1	113	60|80|100	2260	50
5	5	5	deadlystrike_v	76	113					1	113	60|80|100	2260	50
5	5	6	strength_v	76	113					1	113	60|80|100	2260	50
5	5	7	dexterity_v	76	113					1	113	60|80|100	2260	50
5	5	8	ignore_earth_resist_v	100	100	76	113			2	113	60|80|100	2000	100
5	5	9	ignore_defense_v	76	113					1	113	60|80|100	2260	50
5	5	10	rangedamage_return_v	301	452					1	452	60|80|100	2260	120
5	5	11	meleedamage_return_v	301	452					1	452	60|80|100	2260	120
5	5	12	attackrating_v	76	113					1	113	60|80|100	2260	120
5	5	13	lifemax_v	1505	2258					1	2258	60|80|100	2258	100
5	5	14	manamax_v	1505	2258					1	2258	60|80|100	2258	120
5	5	15	earth_resist_v	376	564					1	564	60|80|100	2256	100
5	5	16	stealmana_v	151	226					1	226	60|80|100	2260	120
5	5	17	steallife_v	151	226					1	226	60|80|100	2260	100
5	5	18	recover_life_v	76	113	9	9			1	113	60|80|100	2260	100
5	5	19	recover_mana_v	76	113	9	9			1	113	60|80|100	2260	120
5	5	20	lifereplenish_w	602	903					1	903	60|80|100	2258	100
5	5	21	manareplenish_w	602	903					1	903	60|80|100	2258	120
5	5	22	weaken_deadlystrike_damage_v	76	113					1	113	60|80|100	2260	100
5	5	23	weaken_deadlystrike_v	76	113					1	113	60|80|100	2260	100
5	5	24	defense_v	76	113					1	113	60|80|100	2260	100
5	5	25	vitality_v	76	113					1	113	60|80|100	2260	100
5	5	26	energy_v	76	113					1	113	60|80|100	2260	100
5	5	27	return_resist_range_v	301	452					1	452	60|80|100	2260	120
5	5	28	return_resist_melee_v	301	452					1	452	60|80|100	2260	120
5	6	1	physical_earthdamage_v	87	130					1	130	60|80|100	2600	50
5	6	2	energy_earthdamage_v	87	130					1	130	60|80|100	2600	50
5	6	3	basic_damage_v	87	130			87	130	1	130	60|80|100	2600	50
5	6	4	deadlystrike_damage_v	87	130					1	130	60|80|100	2600	50
5	6	5	deadlystrike_v	87	130					1	130	60|80|100	2600	50
5	6	6	strength_v	87	130					1	130	60|80|100	2600	50
5	6	7	dexterity_v	87	130					1	130	60|80|100	2600	50
5	6	8	ignore_earth_resist_v	100	100	87	130			2	130	60|80|100	2000	100
5	6	9	ignore_defense_v	87	130					1	130	60|80|100	2600	50
5	6	10	rangedamage_return_v	347	520					1	520	60|80|100	2600	120
5	6	11	meleedamage_return_v	347	520					1	520	60|80|100	2600	120
5	6	12	attackrating_v	87	130					1	130	60|80|100	2600	120
5	6	13	lifemax_v	1731	2596					1	2596	60|80|100	2596	100
5	6	14	manamax_v	1731	2596					1	2596	60|80|100	2596	120
5	6	15	earth_resist_v	433	650					1	650	60|80|100	2600	100
5	6	16	stealmana_v	173	260					1	260	60|80|100	2600	120
5	6	17	steallife_v	173	260					1	260	60|80|100	2600	100
5	6	18	recover_life_v	87	130	9	9			1	130	60|80|100	2600	100
5	6	19	recover_mana_v	87	130	9	9			1	130	60|80|100	2600	120
5	6	20	lifereplenish_w	692	1038					1	1038	60|80|100	2595	100
5	6	21	manareplenish_w	692	1038					1	1038	60|80|100	2595	120
5	6	22	weaken_deadlystrike_damage_v	87	130					1	130	60|80|100	2600	100
5	6	23	weaken_deadlystrike_v	87	130					1	130	60|80|100	2600	100
5	6	24	defense_v	87	130					1	130	60|80|100	2600	100
5	6	25	vitality_v	87	130					1	130	60|80|100	2600	100
5	6	26	energy_v	87	130					1	130	60|80|100	2600	100
5	6	27	return_resist_range_v	347	520					1	520	60|80|100	2600	120
5	6	28	return_resist_melee_v	347	520					1	520	60|80|100	2600	120
5	7	1	physical_earthdamage_v	96	143					1	143	60|80|100	2860	50
5	7	2	energy_earthdamage_v	96	143					1	143	60|80|100	2860	50
5	7	3	basic_damage_v	96	143			96	143	1	143	60|80|100	2860	50
5	7	4	deadlystrike_damage_v	96	143					1	143	60|80|100	2860	50
5	7	5	deadlystrike_v	96	143					1	143	60|80|100	2860	50
5	7	6	strength_v	96	143					1	143	60|80|100	2860	50
5	7	7	dexterity_v	96	143					1	143	60|80|100	2860	50
5	7	8	ignore_earth_resist_v	100	100	96	143			2	143	60|80|100	2000	100
5	7	9	ignore_defense_v	96	143					1	143	60|80|100	2860	50
5	7	10	rangedamage_return_v	381	572					1	572	60|80|100	2860	120
5	7	11	meleedamage_return_v	381	572					1	572	60|80|100	2860	120
5	7	12	attackrating_v	96	143					1	143	60|80|100	2860	120
5	7	13	lifemax_v	1904	2856					1	2856	60|80|100	2856	100
5	7	14	manamax_v	1904	2856					1	2856	60|80|100	2856	120
5	7	15	earth_resist_v	476	714					1	714	60|80|100	2856	100
5	7	16	stealmana_v	191	286					1	286	60|80|100	2860	120
5	7	17	steallife_v	191	286					1	286	60|80|100	2860	100
5	7	18	recover_life_v	96	143	9	9			1	143	60|80|100	2860	100
5	7	19	recover_mana_v	96	143	9	9			1	143	60|80|100	2860	120
5	7	20	lifereplenish_w	762	1143					1	1143	60|80|100	2858	100
5	7	21	manareplenish_w	762	1143					1	1143	60|80|100	2858	120
5	7	22	weaken_deadlystrike_damage_v	96	143					1	143	60|80|100	2860	100
5	7	23	weaken_deadlystrike_v	96	143					1	143	60|80|100	2860	100
5	7	24	defense_v	96	143					1	143	60|80|100	2860	100
5	7	25	vitality_v	96	143					1	143	60|80|100	2860	100
5	7	26	energy_v	96	143					1	143	60|80|100	2860	100
5	7	27	return_resist_range_v	381	572					1	572	60|80|100	2860	120
5	7	28	return_resist_melee_v	381	572					1	572	60|80|100	2860	120
5	8	1	physical_earthdamage_v	105	158					1	158	60|80|100	3160	50
5	8	2	energy_earthdamage_v	105	158					1	158	60|80|100	3160	50
5	8	3	basic_damage_v	105	158			105	158	1	158	60|80|100	3160	50
5	8	4	deadlystrike_damage_v	105	158					1	158	60|80|100	3160	50
5	8	5	deadlystrike_v	105	158					1	158	60|80|100	3160	50
5	8	6	strength_v	105	158					1	158	60|80|100	3160	50
5	8	7	dexterity_v	105	158					1	158	60|80|100	3160	50
5	8	8	ignore_earth_resist_v	100	100	105	158			2	158	60|80|100	2000	100
5	8	9	ignore_defense_v	105	158					1	158	60|80|100	3160	50
5	8	10	rangedamage_return_v	420	629					1	629	60|80|100	3145	120
5	8	11	meleedamage_return_v	420	629					1	629	60|80|100	3145	120
5	8	12	attackrating_v	105	158					1	158	60|80|100	3160	120
5	8	13	lifemax_v	2095	3142					1	3142	60|80|100	3142	100
5	8	14	manamax_v	2095	3142					1	3142	60|80|100	3142	120
5	8	15	earth_resist_v	524	785					1	785	60|80|100	3140	100
5	8	16	stealmana_v	210	315					1	315	60|80|100	3150	120
5	8	17	steallife_v	210	315					1	315	60|80|100	3150	100
5	8	18	recover_life_v	105	158	9	9			1	158	60|80|100	3160	100
5	8	19	recover_mana_v	105	158	9	9			1	158	60|80|100	3160	120
5	8	20	lifereplenish_w	838	1257					1	1257	60|80|100	3143	100
5	8	21	manareplenish_w	838	1257					1	1257	60|80|100	3143	120
5	8	22	weaken_deadlystrike_damage_v	105	158					1	158	60|80|100	3160	100
5	8	23	weaken_deadlystrike_v	105	158					1	158	60|80|100	3160	100
5	8	24	defense_v	105	158					1	158	60|80|100	3160	100
5	8	25	vitality_v	105	158					1	158	60|80|100	3160	100
5	8	26	energy_v	105	158					1	158	60|80|100	3160	100
5	8	27	return_resist_range_v	420	629					1	629	60|80|100	3145	120
5	8	28	return_resist_melee_v	420	629					1	629	60|80|100	3145	120
5	9	1	physical_earthdamage_v	116	173					1	173	60|80|100	3460	50
5	9	2	energy_earthdamage_v	116	173					1	173	60|80|100	3460	50
5	9	3	basic_damage_v	116	173			116	173	1	173	60|80|100	3460	50
5	9	4	deadlystrike_damage_v	116	173					1	173	60|80|100	3460	50
5	9	5	deadlystrike_v	116	173					1	173	60|80|100	3460	50
5	9	6	strength_v	116	173					1	173	60|80|100	3460	50
5	9	7	dexterity_v	116	173					1	173	60|80|100	3460	50
5	9	8	ignore_earth_resist_v	100	100	116	173			2	173	60|80|100	2000	100
5	9	9	ignore_defense_v	116	173					1	173	60|80|100	3460	50
5	9	10	rangedamage_return_v	461	692					1	692	60|80|100	3460	120
5	9	11	meleedamage_return_v	461	692					1	692	60|80|100	3460	120
5	9	12	attackrating_v	116	173					1	173	60|80|100	3460	120
5	9	13	lifemax_v	2304	3455					1	3455	60|80|100	3455	100
5	9	14	manamax_v	2304	3455					1	3455	60|80|100	3455	120
5	9	15	earth_resist_v	576	864					1	864	60|80|100	3456	100
5	9	16	stealmana_v	231	346					1	346	60|80|100	3460	120
5	9	17	steallife_v	231	346					1	346	60|80|100	3460	100
5	9	18	recover_life_v	116	173	9	9			1	173	60|80|100	3460	100
5	9	19	recover_mana_v	116	173	9	9			1	173	60|80|100	3460	120
5	9	20	lifereplenish_w	922	1383					1	1383	60|80|100	3458	100
